,Date,RVXCLS
3090,2015-11-06,18.18
3091,2015-11-09,20.25
3092,2015-11-10,19.18
3093,2015-11-11,19.72
3094,2015-11-12,21.25
3095,2015-11-13,23.15
3096,2015-11-16,21.12
3097,2015-11-17,21.19
3098,2015-11-18,19.31
3099,2015-11-19,19.28
3100,2015-11-20,18.39
3101,2015-11-23,18.07
3102,2015-11-24,17.53
3103,2015-11-25,16.79
3104,2015-11-26,
3105,2015-11-27,16.89
3106,2015-11-30,18.18
3107,2015-12-01,17.46
3108,2015-12-02,18.06
3109,2015-12-03,20.05
3110,2015-12-04,17.46
3111,2015-12-07,19.39
3112,2015-12-08,20.39
3113,2015-12-09,21.38
3114,2015-12-10,20.59
3115,2015-12-11,23.64
3116,2015-12-14,23.78
3117,2015-12-15,22.08
3118,2015-12-16,20.0
3119,2015-12-17,20.57
3120,2015-12-18,20.9
3121,2015-12-21,20.25
3122,2015-12-22,18.71
3123,2015-12-23,18.28
3124,2015-12-24,18.48
3125,2015-12-25,
3126,2015-12-28,19.51
3127,2015-12-29,18.32
3128,2015-12-30,19.31
3129,2015-12-31,20.61
3130,2016-01-01,
3131,2016-01-04,22.89
3132,2016-01-05,21.82
3133,2016-01-06,22.3
3134,2016-01-07,25.99
3135,2016-01-08,27.4
3136,2016-01-11,25.7
3137,2016-01-12,24.75
3138,2016-01-13,27.33
3139,2016-01-14,26.9
3140,2016-01-15,29.65
3141,2016-01-18,
3142,2016-01-19,29.84
3143,2016-01-20,30.2
3144,2016-01-21,29.45
3145,2016-01-22,25.24
3146,2016-01-25,26.86
3147,2016-01-26,25.76
3148,2016-01-27,26.58
3149,2016-01-28,26.15
3150,2016-01-29,24.18
3151,2016-02-01,24.81
3152,2016-02-02,25.97
3153,2016-02-03,26.01
3154,2016-02-04,26.21
3155,2016-02-05,28.53
3156,2016-02-08,30.13
3157,2016-02-09,31.13
3158,2016-02-10,30.96
3159,2016-02-11,32.3
3160,2016-02-12,30.35
3161,2016-02-15,
3162,2016-02-16,28.65
3163,2016-02-17,27.0
3164,2016-02-18,26.05
3165,2016-02-19,24.53
3166,2016-02-22,23.56
3167,2016-02-23,24.17
3168,2016-02-24,23.89
3169,2016-02-25,23.02
3170,2016-02-26,22.7
3171,2016-02-29,23.19
3172,2016-03-01,20.93
3173,2016-03-02,20.18
3174,2016-03-03,19.89
3175,2016-03-04,20.48
3176,2016-03-07,20.46
3177,2016-03-08,22.86
3178,2016-03-09,22.23
3179,2016-03-10,22.34
3180,2016-03-11,20.25
3181,2016-03-14,20.08
3182,2016-03-15,21.04
3183,2016-03-16,19.37
3184,2016-03-17,18.83
3185,2016-03-18,18.14
3186,2016-03-21,18.55
3187,2016-03-22,18.64
3188,2016-03-23,19.99
3189,2016-03-24,19.4
3190,2016-03-25,
3191,2016-03-28,19.81
3192,2016-03-29,18.29
3193,2016-03-30,18.15
3194,2016-03-31,18.28
3195,2016-04-01,17.88
3196,2016-04-04,19.08
3197,2016-04-05,20.13
3198,2016-04-06,18.93
3199,2016-04-07,20.51
3200,2016-04-08,19.88
3201,2016-04-11,19.38
3202,2016-04-12,18.34
3203,2016-04-13,17.14
3204,2016-04-14,17.62
3205,2016-04-15,17.41
3206,2016-04-18,17.21
3207,2016-04-19,17.24
3208,2016-04-20,17.09
3209,2016-04-21,17.33
3210,2016-04-22,16.69
3211,2016-04-25,17.62
3212,2016-04-26,17.42
3213,2016-04-27,17.36
3214,2016-04-28,18.23
3215,2016-04-29,19.1
3216,2016-05-02,18.37
3217,2016-05-03,19.89
3218,2016-05-04,19.9
3219,2016-05-05,20.0
3220,2016-05-06,18.72
3221,2016-05-09,19.03
3222,2016-05-10,18.11
3223,2016-05-11,18.82
3224,2016-05-12,18.99
3225,2016-05-13,19.07
3226,2016-05-16,18.29
3227,2016-05-17,19.83
3228,2016-05-18,19.78
3229,2016-05-19,20.1
3230,2016-05-20,18.4
3231,2016-05-23,19.13
3232,2016-05-24,17.87
3233,2016-05-25,17.73
3234,2016-05-26,17.35
3235,2016-05-27,16.65
3236,2016-05-30,
3237,2016-05-31,18.05
3238,2016-06-01,17.77
3239,2016-06-02,17.32
3240,2016-06-03,17.42
3241,2016-06-06,17.32
3242,2016-06-07,17.51
3243,2016-06-08,17.51
3244,2016-06-09,18.18
3245,2016-06-10,20.19
3246,2016-06-13,23.47
3247,2016-06-14,23.02
3248,2016-06-15,22.55
3249,2016-06-16,22.18
3250,2016-06-17,22.45
3251,2016-06-20,22.06
3252,2016-06-21,22.26
3253,2016-06-22,24.23
3254,2016-06-23,21.02
3255,2016-06-24,27.13
3256,2016-06-27,27.83
3257,2016-06-28,23.4
3258,2016-06-29,21.79
3259,2016-06-30,20.36
3260,2016-07-01,19.8
3261,2016-07-04,
3262,2016-07-05,21.66
3263,2016-07-06,20.67
3264,2016-07-07,20.28
3265,2016-07-08,18.46
3266,2016-07-11,17.39
3267,2016-07-12,17.1
3268,2016-07-13,17.06
3269,2016-07-14,17.41
3270,2016-07-15,16.4
3271,2016-07-18,16.7
3272,2016-07-19,16.95
3273,2016-07-20,16.32
3274,2016-07-21,17.21
3275,2016-07-22,16.52
3276,2016-07-25,17.7
3277,2016-07-26,17.77
3278,2016-07-27,17.4
3279,2016-07-28,17.54
3280,2016-07-29,16.43
3281,2016-08-01,16.97
3282,2016-08-02,18.18
3283,2016-08-03,17.6
3284,2016-08-04,17.22
3285,2016-08-05,16.14
3286,2016-08-08,16.39
3287,2016-08-09,16.34
3288,2016-08-10,16.95
3289,2016-08-11,16.22
3290,2016-08-12,15.6
3291,2016-08-15,15.31
3292,2016-08-16,16.45
3293,2016-08-17,16.47
3294,2016-08-18,15.88
3295,2016-08-19,15.53
3296,2016-08-22,16.41
3297,2016-08-23,16.2
3298,2016-08-24,17.47
3299,2016-08-25,17.5
3300,2016-08-26,17.65
3301,2016-08-29,17.38
3302,2016-08-30,17.46
3303,2016-08-31,18.03
3304,2016-09-01,18.02
3305,2016-09-02,16.47
3306,2016-09-05,
3307,2016-09-06,17.28
3308,2016-09-07,16.89
3309,2016-09-08,17.25
3310,2016-09-09,21.28
3311,2016-09-12,18.7
3312,2016-09-13,21.35
3313,2016-09-14,21.19
3314,2016-09-15,19.79
3315,2016-09-16,18.51
3316,2016-09-19,18.91
3317,2016-09-20,19.89
3318,2016-09-21,17.77
3319,2016-09-22,16.26
3320,2016-09-23,16.93
3321,2016-09-26,19.2
3322,2016-09-27,17.88
3323,2016-09-28,17.37
3324,2016-09-29,19.07
3325,2016-09-30,18.29
3326,2016-10-03,18.73
3327,2016-10-04,19.1
3328,2016-10-05,19.04
3329,2016-10-06,18.92
3330,2016-10-07,19.67
3331,2016-10-10,18.47
3332,2016-10-11,20.16
3333,2016-10-12,20.53
3334,2016-10-13,21.2
3335,2016-10-14,20.87
3336,2016-10-17,20.89
3337,2016-10-18,19.85
3338,2016-10-19,19.27
3339,2016-10-20,18.51
3340,2016-10-21,17.93
3341,2016-10-24,17.94
3342,2016-10-25,18.67
3343,2016-10-26,19.63
3344,2016-10-27,20.82
3345,2016-10-28,21.44
3346,2016-10-31,21.66
3347,2016-11-01,23.2
3348,2016-11-02,23.79
3349,2016-11-03,24.97
3350,2016-11-04,25.38
3351,2016-11-07,22.25
3352,2016-11-08,22.08
3353,2016-11-09,19.12
3354,2016-11-10,19.48
3355,2016-11-11,19.68
3356,2016-11-14,19.88
3357,2016-11-15,18.49
3358,2016-11-16,19.11
3359,2016-11-17,18.86
3360,2016-11-18,18.12
3361,2016-11-21,18.0
3362,2016-11-22,17.97
3363,2016-11-23,17.9
3364,2016-11-24,
3365,2016-11-25,18.13
3366,2016-11-28,19.18
3367,2016-11-29,19.25
3368,2016-11-30,19.02
3369,2016-12-01,19.04
3370,2016-12-02,18.91
3371,2016-12-05,17.67
3372,2016-12-06,17.4
3373,2016-12-07,17.41
3374,2016-12-08,17.83
3375,2016-12-09,17.94
3376,2016-12-12,17.96
3377,2016-12-13,18.25
3378,2016-12-14,18.24
3379,2016-12-15,17.68
3380,2016-12-16,16.24
3381,2016-12-19,16.22
3382,2016-12-20,16.67
3383,2016-12-21,16.81
3384,2016-12-22,17.3
3385,2016-12-23,16.77
3386,2016-12-26,
3387,2016-12-27,17.45
3388,2016-12-28,18.69
3389,2016-12-29,19.02
3390,2016-12-30,19.42
3391,2017-01-02,
3392,2017-01-03,19.06
3393,2017-01-04,18.1
3394,2017-01-05,18.26
3395,2017-01-06,17.52
3396,2017-01-09,18.02
3397,2017-01-10,17.2
3398,2017-01-11,17.05
3399,2017-01-12,18.08
3400,2017-01-13,17.27
3401,2017-01-16,
3402,2017-01-17,18.77
3403,2017-01-18,18.13
3404,2017-01-19,18.49
3405,2017-01-20,16.96
3406,2017-01-23,17.64
3407,2017-01-24,17.06
3408,2017-01-25,16.7
3409,2017-01-26,16.42
3410,2017-01-27,16.58
3411,2017-01-30,18.4
3412,2017-01-31,18.7
3413,2017-02-01,18.19
3414,2017-02-02,18.56
3415,2017-02-03,17.06
3416,2017-02-06,18.09
3417,2017-02-07,18.55
3418,2017-02-08,18.67
3419,2017-02-09,17.99
3420,2017-02-10,17.91
3421,2017-02-13,17.73
3422,2017-02-14,16.68
3423,2017-02-15,16.63
3424,2017-02-16,16.6
3425,2017-02-17,16.17
3426,2017-02-20,
3427,2017-02-21,16.49
3428,2017-02-22,16.55
3429,2017-02-23,17.15
3430,2017-02-24,16.9
3431,2017-02-27,17.32
3432,2017-02-28,19.03
3433,2017-03-01,17.9
3434,2017-03-02,17.36
3435,2017-03-03,16.69
3436,2017-03-06,17.4
3437,2017-03-07,16.9
3438,2017-03-08,17.31
3439,2017-03-09,17.51
3440,2017-03-10,16.47
3441,2017-03-13,15.34
3442,2017-03-14,15.82
3443,2017-03-15,15.24
3444,2017-03-16,14.64
3445,2017-03-17,14.14
3446,2017-03-20,14.96
3447,2017-03-21,17.76
3448,2017-03-22,18.04
3449,2017-03-23,18.22
3450,2017-03-24,18.38
3451,2017-03-27,17.98
3452,2017-03-28,16.89
3453,2017-03-29,16.34
3454,2017-03-30,15.84
3455,2017-03-31,16.16
3456,2017-04-03,17.38
3457,2017-04-04,17.26
3458,2017-04-05,18.76
3459,2017-04-06,17.84
3460,2017-04-07,17.87
3461,2017-04-10,18.87
3462,2017-04-11,18.73
3463,2017-04-12,20.14
3464,2017-04-13,20.11
3465,2017-04-14,
3466,2017-04-17,19.49
3467,2017-04-18,19.97
3468,2017-04-19,19.75
3469,2017-04-20,18.02
3470,2017-04-21,18.18
3471,2017-04-24,16.12
3472,2017-04-25,15.86
3473,2017-04-26,15.92
3474,2017-04-27,15.46
3475,2017-04-28,15.34
3476,2017-05-01,15.35
3477,2017-05-02,15.48
3478,2017-05-03,15.73
3479,2017-05-04,15.73
3480,2017-05-05,15.36
3481,2017-05-08,15.34
3482,2017-05-09,15.5
3483,2017-05-10,15.06
3484,2017-05-11,15.59
3485,2017-05-12,15.78
3486,2017-05-15,15.61
3487,2017-05-16,15.37
3488,2017-05-17,19.22
3489,2017-05-18,18.74
3490,2017-05-19,16.85
3491,2017-05-22,16.06
3492,2017-05-23,15.78
3493,2017-05-24,15.11
3494,2017-05-25,15.08
3495,2017-05-26,14.79
3496,2017-05-29,
3497,2017-05-30,15.8
3498,2017-05-31,15.91
3499,2017-06-01,15.54
3500,2017-06-02,15.07
3501,2017-06-05,15.96
3502,2017-06-06,16.18
3503,2017-06-07,16.14
3504,2017-06-08,15.48
3505,2017-06-09,15.83
3506,2017-06-12,15.48
3507,2017-06-13,14.33
3508,2017-06-14,14.96
3509,2017-06-15,15.01
3510,2017-06-16,14.06
3511,2017-06-19,13.89
3512,2017-06-20,14.76
3513,2017-06-21,15.17
3514,2017-06-22,14.72
3515,2017-06-23,14.31
3516,2017-06-26,14.6
3517,2017-06-27,15.28
3518,2017-06-28,14.31
3519,2017-06-29,15.15
3520,2017-06-30,15.2
3521,2017-07-03,15.21
3522,2017-07-04,
3523,2017-07-05,15.52
3524,2017-07-06,17.3
3525,2017-07-07,15.81
3526,2017-07-10,15.82
3527,2017-07-11,15.73
3528,2017-07-12,14.81
3529,2017-07-13,14.41
3530,2017-07-14,14.0
3531,2017-07-17,13.88
3532,2017-07-18,13.9
3533,2017-07-19,13.22
3534,2017-07-20,13.67
3535,2017-07-21,13.85
3536,2017-07-24,14.02
3537,2017-07-25,13.81
3538,2017-07-26,14.06
3539,2017-07-27,15.22
3540,2017-07-28,15.3
3541,2017-07-31,15.48
3542,2017-08-01,14.83
3543,2017-08-02,15.61
3544,2017-08-03,15.51
3545,2017-08-04,14.63
3546,2017-08-07,14.7
3547,2017-08-08,15.67
3548,2017-08-09,16.53
3549,2017-08-10,19.2
3550,2017-08-11,19.59
3551,2017-08-14,16.46
3552,2017-08-15,15.86
3553,2017-08-16,16.06
3554,2017-08-17,18.76
3555,2017-08-18,17.76
3556,2017-08-21,17.61
3557,2017-08-22,16.17
3558,2017-08-23,16.52
3559,2017-08-24,16.3
3560,2017-08-25,15.68
3561,2017-08-28,15.81
3562,2017-08-29,16.07
3563,2017-08-30,15.19
3564,2017-08-31,14.85
3565,2017-09-01,14.31
3566,2017-09-04,
3567,2017-09-05,16.18
3568,2017-09-06,15.96
3569,2017-09-07,15.71
3570,2017-09-08,15.49
3571,2017-09-11,12.98
3572,2017-09-12,13.28
3573,2017-09-13,12.65
3574,2017-09-14,12.69
3575,2017-09-15,11.83
3576,2017-09-18,12.14
3577,2017-09-19,12.35
3578,2017-09-20,13.02
3579,2017-09-21,12.65
3580,2017-09-22,12.68
3581,2017-09-25,13.34
3582,2017-09-26,13.29
3583,2017-09-27,13.55
3584,2017-09-28,13.58
3585,2017-09-29,14.02
3586,2017-10-02,14.58
3587,2017-10-03,13.97
3588,2017-10-04,14.25
3589,2017-10-05,14.11
3590,2017-10-06,14.55
3591,2017-10-09,15.0
3592,2017-10-10,14.92
3593,2017-10-11,14.6
3594,2017-10-12,14.46
3595,2017-10-13,14.63
3596,2017-10-16,14.28
3597,2017-10-17,14.1
3598,2017-10-18,13.71
3599,2017-10-19,13.83
3600,2017-10-20,13.49
3601,2017-10-23,14.98
3602,2017-10-24,15.37
3603,2017-10-25,16.2
3604,2017-10-26,15.74
3605,2017-10-27,14.41
3606,2017-10-30,15.77
3607,2017-10-31,15.88
3608,2017-11-01,15.92
3609,2017-11-02,15.58
3610,2017-11-03,14.97
3611,2017-11-06,14.78
3612,2017-11-07,15.7
3613,2017-11-08,15.54
3614,2017-11-09,15.5
3615,2017-11-10,15.49
3616,2017-11-13,15.52
3617,2017-11-14,15.92
3618,2017-11-15,16.44
3619,2017-11-16,15.33
3620,2017-11-17,14.8
3621,2017-11-20,15.31
3622,2017-11-21,14.79
3623,2017-11-22,15.44
3624,2017-11-23,
3625,2017-11-24,15.27
3626,2017-11-27,15.56
3627,2017-11-28,15.34
3628,2017-11-29,16.24
3629,2017-11-30,16.3
3630,2017-12-01,17.67
3631,2017-12-04,18.18
3632,2017-12-05,17.9
3633,2017-12-06,17.84
3634,2017-12-07,17.01
3635,2017-12-08,16.05
3636,2017-12-11,14.41
3637,2017-12-12,14.4
3638,2017-12-13,14.3
3639,2017-12-14,15.02
3640,2017-12-15,13.72
3641,2017-12-18,14.15
3642,2017-12-19,15.05
3643,2017-12-20,14.94
3644,2017-12-21,14.31
3645,2017-12-22,14.18
3646,2017-12-25,
3647,2017-12-26,14.48
3648,2017-12-27,14.56
3649,2017-12-28,14.1
3650,2017-12-29,14.99
3651,2018-01-01,
3652,2018-01-02,13.97
3653,2018-01-03,13.5
3654,2018-01-04,13.73
3655,2018-01-05,13.77
3656,2018-01-08,13.75
3657,2018-01-09,13.89
3658,2018-01-10,13.8
3659,2018-01-11,13.83
3660,2018-01-12,13.87
3661,2018-01-15,
3662,2018-01-16,15.04
3663,2018-01-17,15.71
3664,2018-01-18,16.07
3665,2018-01-19,15.3
3666,2018-01-22,15.8
3667,2018-01-23,15.74
3668,2018-01-24,16.37
3669,2018-01-25,16.54
3670,2018-01-26,16.54
3671,2018-01-29,18.23
3672,2018-01-30,18.17
3673,2018-01-31,17.77
3674,2018-02-01,17.11
3675,2018-02-02,20.09
3676,2018-02-05,34.49
3677,2018-02-06,23.96
3678,2018-02-07,22.36
3679,2018-02-08,27.9
3680,2018-02-09,27.85
3681,2018-02-12,21.63
3682,2018-02-13,20.21
3683,2018-02-14,18.94
3684,2018-02-15,18.29
3685,2018-02-16,17.96
3686,2018-02-19,
3687,2018-02-20,19.74
3688,2018-02-21,20.47
3689,2018-02-22,19.2
3690,2018-02-23,17.86
3691,2018-02-26,17.2
3692,2018-02-27,19.74
3693,2018-02-28,21.85
3694,2018-03-01,22.76
3695,2018-03-02,20.83
3696,2018-03-05,19.77
3697,2018-03-06,19.33
3698,2018-03-07,19.27
3699,2018-03-08,18.66
3700,2018-03-09,16.58
3701,2018-03-12,15.98
3702,2018-03-13,16.71
3703,2018-03-14,17.75
3704,2018-03-15,18.09
3705,2018-03-16,16.49
3706,2018-03-19,19.74
3707,2018-03-20,18.76
3708,2018-03-21,18.17
3709,2018-03-22,21.92
3710,2018-03-23,25.32
3711,2018-03-26,21.32
3712,2018-03-27,22.62
3713,2018-03-28,23.07
3714,2018-03-29,21.03
3715,2018-03-30,
3716,2018-04-02,24.25
3717,2018-04-03,22.31
3718,2018-04-04,20.83
3719,2018-04-05,19.95
3720,2018-04-06,21.63
3721,2018-04-09,21.44
3722,2018-04-10,19.55
3723,2018-04-11,19.76
3724,2018-04-12,18.05
3725,2018-04-13,17.68
3726,2018-04-16,16.12
3727,2018-04-17,15.65
3728,2018-04-18,15.98
3729,2018-04-19,17.35
3730,2018-04-20,17.35
3731,2018-04-23,16.98
3732,2018-04-24,18.16
3733,2018-04-25,17.93
3734,2018-04-26,16.77
3735,2018-04-27,15.7
3736,2018-04-30,16.45
3737,2018-05-01,16.19
3738,2018-05-02,16.37
3739,2018-05-03,16.45
3740,2018-05-04,15.6
3741,2018-05-07,15.68
3742,2018-05-08,15.42
3743,2018-05-09,14.99
3744,2018-05-10,14.71
3745,2018-05-11,14.25
3746,2018-05-14,14.74
3747,2018-05-15,14.87
3748,2018-05-16,14.63
3749,2018-05-17,14.33
3750,2018-05-18,14.44
3751,2018-05-21,14.32
3752,2018-05-22,14.73
3753,2018-05-23,14.33
3754,2018-05-24,14.25
3755,2018-05-25,14.64
3756,2018-05-28,
3757,2018-05-29,16.79
3758,2018-05-30,15.39
3759,2018-05-31,16.17
3760,2018-06-01,14.84
3761,2018-06-04,14.68
3762,2018-06-05,14.53
3763,2018-06-06,14.17
3764,2018-06-07,14.63
3765,2018-06-08,14.52
3766,2018-06-11,13.26
3767,2018-06-12,13.42
3768,2018-06-13,13.52
3769,2018-06-14,12.93
3770,2018-06-15,13.41
3771,2018-06-18,14.07
3772,2018-06-19,14.62
3773,2018-06-20,14.78
3774,2018-06-21,16.89
3775,2018-06-22,16.15
3776,2018-06-25,19.01
3777,2018-06-26,17.75
3778,2018-06-27,19.96
3779,2018-06-28,19.21
3780,2018-06-29,17.69
3781,2018-07-02,17.77
3782,2018-07-03,17.51
3783,2018-07-04,
3784,2018-07-05,16.88
3785,2018-07-06,15.32
3786,2018-07-09,14.67
3787,2018-07-10,15.33
3788,2018-07-11,15.89
3789,2018-07-12,15.43
3790,2018-07-13,14.76
3791,2018-07-16,14.99
3792,2018-07-17,14.03
3793,2018-07-18,13.86
3794,2018-07-19,14.19
3795,2018-07-20,14.02
3796,2018-07-23,14.31
3797,2018-07-24,15.62
3798,2018-07-25,14.8
3799,2018-07-26,14.28
3800,2018-07-27,16.56
3801,2018-07-30,17.49
3802,2018-07-31,16.06
3803,2018-08-01,16.33
3804,2018-08-02,15.01
3805,2018-08-03,15.13
3806,2018-08-06,14.44
3807,2018-08-07,13.79
3808,2018-08-08,13.78
3809,2018-08-09,13.91
3810,2018-08-10,14.77
3811,2018-08-13,15.22
3812,2018-08-14,14.24
3813,2018-08-15,16.08
3814,2018-08-16,14.47
3815,2018-08-17,14.3
3816,2018-08-20,14.64
3817,2018-08-21,14.34
3818,2018-08-22,14.34
3819,2018-08-23,14.58
3820,2018-08-24,13.86
3821,2018-08-27,14.09
3822,2018-08-28,14.38
3823,2018-08-29,14.38
3824,2018-08-30,14.61
3825,2018-08-31,14.43
3826,2018-09-03,
3827,2018-09-04,15.07
3828,2018-09-05,15.43
3829,2018-09-06,16.25
3830,2018-09-07,15.67
3831,2018-09-10,15.65
3832,2018-09-11,15.08
3833,2018-09-12,14.87
3834,2018-09-13,14.46
3835,2018-09-14,13.64
3836,2018-09-17,14.95
3837,2018-09-18,14.18
3838,2018-09-19,14.2
3839,2018-09-20,13.4
3840,2018-09-21,13.84
3841,2018-09-24,14.96
3842,2018-09-25,14.49
3843,2018-09-26,15.18
3844,2018-09-27,14.86
3845,2018-09-28,14.36
3846,2018-10-01,15.96
3847,2018-10-02,17.11
3848,2018-10-03,15.86
3849,2018-10-04,18.36
3850,2018-10-05,19.59
3851,2018-10-08,19.6
3852,2018-10-09,19.36
3853,2018-10-10,23.99
3854,2018-10-11,23.49
3855,2018-10-12,23.32
3856,2018-10-15,23.09
3857,2018-10-16,20.29
3858,2018-10-17,20.51
3859,2018-10-18,22.95
3860,2018-10-19,23.53
3861,2018-10-22,23.48
3862,2018-10-23,24.08
3863,2018-10-24,27.97
3864,2018-10-25,26.52
3865,2018-10-26,28.64
3866,2018-10-29,29.36
3867,2018-10-30,28.35
3868,2018-10-31,26.62
3869,2018-11-01,23.92
3870,2018-11-02,23.89
3871,2018-11-05,24.25
3872,2018-11-06,23.79
3873,2018-11-07,20.22
3874,2018-11-08,20.26
3875,2018-11-09,22.36
3876,2018-11-12,25.15
3877,2018-11-13,24.51
3878,2018-11-14,25.35
3879,2018-11-15,23.58
3880,2018-11-16,21.82
3881,2018-11-19,22.95
3882,2018-11-20,25.24
3883,2018-11-21,23.55
3884,2018-11-22,
3885,2018-11-23,23.77
3886,2018-11-26,23.32
3887,2018-11-27,22.66
3888,2018-11-28,21.93
3889,2018-11-29,22.05
3890,2018-11-30,21.07
3891,2018-12-03,19.73
3892,2018-12-04,24.24
3893,2018-12-05,
3894,2018-12-06,25.11
3895,2018-12-07,26.04
3896,2018-12-10,26.41
3897,2018-12-11,25.66
3898,2018-12-12,24.54
3899,2018-12-13,24.52
3900,2018-12-14,25.45
3901,2018-12-17,28.04
3902,2018-12-18,28.25
3903,2018-12-19,28.49
3904,2018-12-20,31.35
3905,2018-12-21,30.93
3906,2018-12-24,34.74
3907,2018-12-25,
3908,2018-12-26,30.26
3909,2018-12-27,31.67
3910,2018-12-28,29.32
3911,2018-12-31,28.54
3912,2019-01-01,
3913,2019-01-02,26.85
3914,2019-01-03,28.44
3915,2019-01-04,25.3
3916,2019-01-07,24.84
3917,2019-01-08,24.2
3918,2019-01-09,23.81
3919,2019-01-10,23.33
3920,2019-01-11,21.74
3921,2019-01-14,22.2
3922,2019-01-15,21.31
3923,2019-01-16,21.91
3924,2019-01-17,21.45
3925,2019-01-18,20.78
3926,2019-01-21,
3927,2019-01-22,23.35
3928,2019-01-23,23.46
3929,2019-01-24,22.51
3930,2019-01-25,20.93
3931,2019-01-28,22.13
3932,2019-01-29,21.73
3933,2019-01-30,20.13
3934,2019-01-31,19.1
3935,2019-02-01,18.48
3936,2019-02-04,17.32
3937,2019-02-05,17.89
3938,2019-02-06,17.42
3939,2019-02-07,18.61
3940,2019-02-08,18.12
3941,2019-02-11,17.68
3942,2019-02-12,16.93
3943,2019-02-13,17.15
3944,2019-02-14,17.5
3945,2019-02-15,16.0
3946,2019-02-18,
3947,2019-02-19,16.51
3948,2019-02-20,16.11
3949,2019-02-21,16.33
3950,2019-02-22,15.57
3951,2019-02-25,16.67
3952,2019-02-26,17.66
3953,2019-02-27,17.28
3954,2019-02-28,17.16
3955,2019-03-01,16.12
3956,2019-03-04,17.57
3957,2019-03-05,17.43
3958,2019-03-06,18.99
3959,2019-03-07,19.76
3960,2019-03-08,19.2
3961,2019-03-11,17.13
3962,2019-03-12,16.69
3963,2019-03-13,15.89
3964,2019-03-14,15.87
3965,2019-03-15,15.33
3966,2019-03-18,15.98
3967,2019-03-19,16.98
3968,2019-03-20,17.53
3969,2019-03-21,17.02
3970,2019-03-22,20.84
3971,2019-03-25,20.16
3972,2019-03-26,18.9
3973,2019-03-27,19.17
3974,2019-03-28,18.46
3975,2019-03-29,17.8
3976,2019-04-01,17.75
3977,2019-04-02,17.51
3978,2019-04-03,17.52
3979,2019-04-04,16.97
3980,2019-04-05,16.13
3981,2019-04-08,16.76
3982,2019-04-09,17.61
3983,2019-04-10,16.86
3984,2019-04-11,16.86
3985,2019-04-12,16.06
3986,2019-04-15,16.3
3987,2019-04-16,16.09
3988,2019-04-17,16.43
3989,2019-04-18,16.03
3990,2019-04-19,
3991,2019-04-22,16.56
3992,2019-04-23,15.93
3993,2019-04-24,16.37
3994,2019-04-25,16.82
3995,2019-04-26,16.12
3996,2019-04-29,16.65
3997,2019-04-30,17.06
3998,2019-05-01,18.35
3999,2019-05-02,18.12
4000,2019-05-03,16.8
4001,2019-05-06,18.95
4002,2019-05-07,22.03
4003,2019-05-08,22.11
4004,2019-05-09,22.34
4005,2019-05-10,18.98
4006,2019-05-13,23.74
4007,2019-05-14,20.99
4008,2019-05-15,19.56
4009,2019-05-16,18.57
4010,2019-05-17,19.37
4011,2019-05-20,19.85
4012,2019-05-21,18.3
4013,2019-05-22,18.6
4014,2019-05-23,20.82
4015,2019-05-24,19.41
4016,2019-05-27,
4017,2019-05-28,20.81
4018,2019-05-29,20.95
4019,2019-05-30,20.46
4020,2019-05-31,21.51
4021,2019-06-03,21.32
4022,2019-06-04,19.6
4023,2019-06-05,19.4
4024,2019-06-06,19.45
4025,2019-06-07,19.02
4026,2019-06-10,19.15
4027,2019-06-11,19.58
4028,2019-06-12,19.41
4029,2019-06-13,18.85
4030,2019-06-14,18.62
4031,2019-06-17,18.73
4032,2019-06-18,18.18
4033,2019-06-19,17.68
4034,2019-06-20,17.74
4035,2019-06-21,17.85
4036,2019-06-24,18.46
4037,2019-06-25,19.29
4038,2019-06-26,19.35
4039,2019-06-27,18.57
4040,2019-06-28,18.05
4041,2019-07-01,16.66
4042,2019-07-02,15.92
4043,2019-07-03,15.7
4044,2019-07-04,
4045,2019-07-05,15.77
4046,2019-07-08,16.54
4047,2019-07-09,16.99
4048,2019-07-10,16.18
4049,2019-07-11,15.91
4050,2019-07-12,15.11
4051,2019-07-15,15.66
4052,2019-07-16,15.54
4053,2019-07-17,16.47
4054,2019-07-18,16.06
4055,2019-07-19,16.59
4056,2019-07-22,16.34
4057,2019-07-23,15.52
4058,2019-07-24,15.05
4059,2019-07-25,16.14
4060,2019-07-26,15.72
4061,2019-07-29,16.74
4062,2019-07-30,17.28
4063,2019-07-31,18.52
4064,2019-08-01,20.41
4065,2019-08-02,21.09
4066,2019-08-05,26.14
4067,2019-08-06,23.44
4068,2019-08-07,22.64
4069,2019-08-08,19.93
4070,2019-08-09,20.52
4071,2019-08-12,23.53
4072,2019-08-13,20.71
4073,2019-08-14,25.12
4074,2019-08-15,24.28
4075,2019-08-16,21.51
4076,2019-08-19,19.86
4077,2019-08-20,20.33
4078,2019-08-21,19.22
4079,2019-08-22,20.3
4080,2019-08-23,24.3
4081,2019-08-26,23.17
4082,2019-08-27,24.35
4083,2019-08-28,23.04
4084,2019-08-29,21.1
4085,2019-08-30,22.02
4086,2019-09-02,
4087,2019-09-03,23.52
4088,2019-09-04,21.5
4089,2019-09-05,20.09
4090,2019-09-06,19.26
4091,2019-09-09,19.7
4092,2019-09-10,19.44
4093,2019-09-11,18.97
4094,2019-09-12,19.06
4095,2019-09-13,18.66
4096,2019-09-16,19.49
